	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
GNPTAB	0.0384384539834072	0.0262642574053541	0.0283019611155303	0.0	0.0126285304281222	0.0437284360750085	0.0203149839352213	0.0	0.0305260029099568	0.0	0.0500370000779249	0.0493992928680279	0.0	0.1093557498041512	0.082305896256055	0.1227801952202534	0.0875361820399574	0.0130710576594908	0.0948709255920741	0.0471400645873009	0.0132322762552363	0.0438906268742543	0.0167819421463386	0.042919972886483	0.0741677357265655	0.0142173007552052	0.0563263890570261	0.0751222009798366	0.0353468763443797	0.0223759532893871	0.0306443015794133	0.0499942263604162	0.0020031894208933	0.0245235275048467	0.0637879012057184	0.0744194025631147	0.0139412982651568	0.0076071791170051	0.0515280121004315	0.0636393804754893	0.015492831009293	0.0521926328236943	0.0420351939659097	0.0065651731748164	0.0720718863541928	0.052431807641436	0.0817777897395749	0.004619841510009	0.0	0.0	0.1360544217687075	0.1224489795918367	0.0	0.1657894736842105	0.3527851458885941	0.0	0.0	0.0	0.0	0.0	0.0	0.1902654867256637	0.0	0.0
GNPTG	0.0	0.0	0.0	0.0	0.0129351091748396	0.0	0.0	0.0	0.0	0.0	0.0500946186401169	0.0154503387343734	0.021654113017362	0.0	0.0	0.0	0.0309450998608764	0.0084761128059409	0.0050493133813102	0.0282964482112265	0.0062165595719452	0.0107047407110452	0.0320151818211851	0.0032892270422364	0.023245936752425	0.0071444871691827	0.0255870265327791	0.0301469160064688	0.0336205606973598	0.0234049746534267	0.0509850926255772	0.0095892087086536	0.0131330603489737	0.0096908699257007	0.0195631497239886	0.0008304068796854	0.0235179243458385	0.0243664881484491	0.0069140663890473	0.0291012038053117	0.0083883868546817	0.0303445144860717	0.0220588536493202	0.0426865912312478	0.0252667642583505	0.057734979092158	0.0323666279310055	0.0339380681983476	0.0	0.0	0.0	0.0	0.0	0.0	0.2944297082228117	0.0	0.0	0.4482758620689656	0.0	0.0	0.0	0.0	0.0	0.0
GNRH1	0.0	0.0053129263891738	0.0	0.0	0.0130182914480073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054346985536262	0.0	0.0	0.0	0.011956147105955	0.1838836966134328	0.0099857253291269	0.0952089074311727	0.0929481616348268	0.0114030395371611	0.0265395465226894	0.0069397637696152	0.0642353014339511	0.0615915055692374	0.0803953169621752	0.0625278892112376	0.0034113831807479	0.0679343823614209	0.0372866909470605	0.036441291445729	0.1386001899414243	0.1500642383661736	0.0226250106837416	0.0023226346789595	0.0221163634502588	0.043976923996868	0.0239791237509557	0.0052711008697886	0.0504501954671766	0.0047238662678572	0.0978624520655831	0.1003013577487766	0.0331728603055689	0.0600210742660342	0.0353224547209941	0.1127684189906956	0.0	0.0	0.1156462585034013	0.0	0.0	0.0	0.0	0.0	0.9545454545454546	0.5172413793103449	0.0	0.45703125	0.0	0.0	0.0	0.0
GNRHR	0.0	0.0	0.0	0.0227689584540864	0.0	0.0109674339518222	0.0	0.0	0.0	0.0	0.0	0.0077219022531818	0.0108909330346751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0382455122086448	0.0954267544204315	0.1205116597487468	0.1146699684523338	0.1181254094877498	0.0886460115633742	0.0475849129401537	0.135177241233214	0.1762911430932148	0.1043539487759762	0.0948258515123603	0.1477579398832189	0.1081802100190077	0.0451943253425287	0.0846974087091762	0.0558008671058332	0.0	0.0	0.0	0.0	0.0	0.0	0.4190981432360743	0.0	0.0	0.0	0.6309963099630997	0.0	0.0	0.0	0.0	0.0
GNS	0.0127646619978108	0.0052965994511449	0.0	0.0	0.0	0.010979188524819	0.0	0.0	0.0	0.0	0.0	0.0075614832880043	0.0	0.0	0.0280232610687829	0.0817346093272649	0.0071621472931784	0.0001588210344811	0.0069065071584303	0.0035810635599943	0.0008332240659877	0.0022853681402758	0.0034732108211043	0.0051211716970036	0.0067202410274294	0.0012098775081871	0.0006107161880002	0.0085351130007068	0.0022538973423448	0.0112205032956697	0.001703036099305	0.0003928697385667	0.0357936304486039	0.0640343928777994	0.0041017910473546	0.0038867089625366	0.0492089700538132	0.0540345493956407	0.0376406116230203	0.0248162312197672	0.0313488013566366	0.042485126216287	0.0541390150565858	0.0477811515657841	0.0016551311729145	0.08793506852282	0.1099710152754421	0.0016519684616007	0.0	0.0	0.1360544217687075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLGA1	0.012822031806853	0.0	0.0	0.0	0.038837409670361	0.016472432656412	0.0	0.003603058616555	0.03059140524981	0.0	0.0	0.0076770757904297	0.0054305986976709	0.0	0.0282510590123482	0.0	0.0049061017268913	0.0034815727658405	4.734443530118254e-05	0.0095077665972421	0.0099316246762209	0.0110498033497546	0.0096559233097414	0.0096130612804963	0.005409422565798	0.0032771315692086	0.0157768639079733	0.0126059138368976	0.0056095864986071	0.0092710278829448	0.0055765998182778	0.0073606967878065	0.0048776284237565	0.0034619092039921	0.0192095543948328	0.0034966682320717	0.0097002837041961	0.001245479740272	0.0129170404161648	0.0514074212900496	0.0475433198417127	0.0254992621562737	0.0133497339360285	0.0353396358603339	0.0279573274232824	0.0034141873610557	0.0047325416804748	0.0076414157376936	0.0	0.0	0.0	0.2108843537414965	0.0	0.0	0.0	0.3111111111111111	0.0	0.0	0.4391143911439115	0.0	0.0	0.0	0.0	0.0
GOLGA2	0.0127909903667275	0.0105981275075084	0.0	0.0227031302698822	0.0124427124352342	0.0163020148356634	0.0808487870443716	0.0	0.060622184802866	0.0	0.0	0.0186451231125536	0.0	0.0	0.0280324955538619	0.0814930351337463	0.0403481029803678	0.0387786437143841	0.0014077485581883	0.0170425160173384	0.0072201031687275	0.0653756169616184	0.0654720630079467	0.0042801715614148	0.0206135541097444	0.0493268241183147	0.022330650630499	0.0574351080098572	0.0171177426069197	0.0615570143689786	0.0547343634469328	0.003205625948697	0.0086805864470675	0.0033283518854628	0.008145206857497	0.0238013848788893	0.0015094514113847	0.0183662508929916	0.0283007443185093	0.0247906047916261	0.0196554450795821	0.0346467402183069	0.0369837331413339	0.0437621121833733	0.0075174107202219	0.0056267534404543	0.0111773859721509	0.0007861612875583	0.0	0.0	0.0	0.2108843537414965	0.0	0.0	0.0	0.3111111111111111	0.0	0.0	0.4391143911439115	0.0	0.0	0.0	0.0	0.0
GOLGA3	0.0510102777837253	0.0208642245877553	0.0517440480464262	0.0452970516203866	0.0746421566740645	0.0203632681905686	0.1171829272879173	0.0036004982537873	0.0293683448476611	0.1066418230882604	0.0	0.0180321769038916	0.0106590104960723	0.0531912569435357	0.1108338511699996	0.0406247453812087	0.0047065084215884	0.0431474048082954	0.0137603990761649	0.0157238863005072	0.0364902746743803	0.0260250704111531	0.0235410413383272	0.0178540971965421	0.0042666059515716	0.0470711536672608	0.0022205756345997	0.0276487221587042	0.0162839804410195	0.0210611800319077	0.00838283431123	0.0004877454267523	0.0225875499645691	0.0065269708690742	0.0313487920709264	0.0296822531146316	0.0091146274145935	0.0003667578564648	0.0440398721817468	0.0116881120463136	0.0120855809875361	0.0469783687117806	0.0808373951401691	0.0298874606965741	0.0247108361386631	0.005162143336987	0.0274999445304015	0.0165187412267594	0.0	0.267427122940431	0.0	0.1462585034013605	0.0	0.1657894736842105	0.3527851458885941	0.0	0.3333333333333333	0.0	0.2177121771217712	0.2578125	0.0	0.1902654867256637	0.0	0.0
GOLGA4	0.0	0.0310814574119613	0.0	0.0454225633287029	0.0381361728458642	0.0321593200052282	0.0201591434184997	0.0282397714561278	0.0603659065403281	0.0	0.0744982083246843	0.0366591430864819	0.0053991101573039	0.0539439348206969	0.053355808609054	0.2844877276721216	0.0195751752140573	0.027182657301455	0.0141100108695614	1.4039064419772858e-05	0.0157684796576059	0.0227520052437029	0.0128679639308348	0.0094440502836996	0.0117095065251384	0.0245203447661394	0.0049822673359229	0.0017122580075389	0.0026451181844196	0.009366832640799	0.0378972129335929	0.0216007075788869	0.0579270051886151	0.0399311076883879	0.0005678481706857	0.0335220550659429	0.0200899454758803	0.1010629396147187	0.0298358474344906	0.038331913011314	0.028491946017765	0.0943352258760356	0.0058348528163366	0.0093801655630897	0.0039761768020475	0.0524257088275325	0.0055075890294618	0.0371738112096319	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLGA5	0.0256672140235069	0.0053103412592517	0.0	0.0227718859308024	0.0130529116313177	0.0	0.0	0.0036038013854746	0.0917512401710594	0.0	0.0	0.0192281264486872	0.0054474580001796	0.0547952879631128	0.0563281875398118	0.0	0.0057956274600246	0.0009603898180014	0.0055520556914999	0.0029849052987156	0.0040235560768231	0.0022487155800758	0.0028088805877997	0.0042249916782685	0.0038774278669058	0.0015886003622926	0.0048702617030557	0.0062516634220824	0.0005809757709514	0.0109003674582756	0.0008116937096744	0.0014936705689211	0.017129083140084	0.0240226285960231	0.0154182923881474	0.0353699041876319	0.0095214071706892	0.0108551317325783	0.0521420809070634	0.0080777397578497	0.0271319348702292	0.0092802190869422	0.0109000421977638	0.0058766366436635	0.0024795421606149	0.0181081012280545	0.0043871371860023	0.0132845112442724	0.4903225806451613	0.4144486692015209	0.4897959183673469	0.0	0.0	0.1973684210526315	0.3978779840848808	0.0	0.0	0.0	0.0	0.0	0.4631901840490798	0.0	0.2202643171806167	0.2512562814070351
GOLGA7	0.0	0.0106169153693984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0268851429693152	0.0	0.0113862101594266	0.0054366113803677	0.0	0.0281561532017758	0.0	0.0074446587584799	0.0010097369782632	0.0019440967996272	0.011196185428154	0.0016508059669132	0.0095510402914875	0.0025620367822725	0.0046713226292066	0.0112865039121837	0.00021661598767	0.0059772745812286	0.0079583147968653	0.0034909590334455	0.0117933380443447	0.0025485208662006	0.0066077841706539	0.0007093947840812	0.0312587019659013	0.0081318718179417	0.0336177485423946	0.0017264899605553	0.0060836644111079	0.024083007581678	0.029423919890859	0.0235913784929809	0.0292208066812929	0.0102605168805743	0.0376640416183111	0.0013914167031743	0.0090193164184671	0.0262310201644302	0.0260068645348542	0.0	0.0	0.564625850340136	0.0	0.0	0.0	0.0	0.0	0.0	0.5172413793103449	0.0	0.0	0.0	0.0	0.0	0.0
GOLGB1	0.0	0.0157044247696422	0.0	0.0667508533882955	0.0368514021043393	0.0372647104202945	0.0185377888895054	0.00714207344476	0.1428150644899037	0.0265275246704532	0.0494791319986794	0.0323859068464786	0.0303742927840487	0.0	0.0932823735322216	0.201153330943881	0.0055936018969162	0.0113803381752225	0.006563946850837	0.0131518791938185	0.0155365309674515	0.019525135470921	0.025478125201476	0.0075556904793213	0.013904062761592	0.0048648871708141	0.0120657084234667	0.0081397055619653	0.0075839553209254	0.0047871612185541	0.0020451473351352	0.0115116212690488	0.0104889164517371	0.0090698872367992	0.0056030778291105	0.0361166721330835	0.0184296404452228	0.0175374315887893	0.0048219196698429	0.0170429197178434	0.0031487529381182	0.0304318622420856	0.0142735411396844	0.0103639965602094	0.0162111637098927	0.0011402176813025	0.028423923458144	0.0045063000472712	0.3462365591397849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLIM4	0.012815729872375	0.0051208702245629	0.0277923184220191	0.0227091943039736	0.0129074226421276	0.0	0.0409540287819425	0.0	0.0301846305337514	0.0	0.0	0.0151861848107618	0.0	0.0545587887443176	0.0	0.0	0.0149491548110047	0.0218908301242708	0.0059865894050247	0.0090371174159919	0.0107919048393732	0.0033922221694875	0.0002185004914692	0.003400866633227	0.0015085531923368	0.0121300899881955	0.0031658464386405	0.0004185698785112	0.0046179156669205	0.0164380105574789	0.005419104355618	0.0046195261357785	0.0085801475654991	0.0303270675919367	0.0139335619397856	0.011570079026177	0.0317729554094914	0.0943424800238118	0.0800195250201238	0.0273429961457895	0.0599563112128194	0.0135300541603219	0.0374561149145768	0.0155032621006458	0.0108164064704681	0.0172086159912627	0.0497186805051082	0.0694936865114277	0.1870967741935484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8257575757575757	0.0	0.0	0.0	0.0	0.0	0.0	0.507537688442211
GOLM1	0.0	0.0	0.0283022617694044	0.0227506648986351	0.0	0.0164213137843414	0.0	0.0	0.0	0.0	0.0249971407050437	0.0114448400891858	0.0108651599879701	0.0	0.0	0.0408648742285049	0.034243403522761	0.0159800419742086	0.0067079411788803	0.0901674149813896	0.0058761053154687	0.0226935216747214	0.0613966444995729	0.0044184356762331	0.0352626454405553	0.0314411045009955	0.02357533370258	0.0215768981018462	0.0270881125156028	0.0008646805845574	0.0324141556272785	0.2393564822232406	0.0555773794155118	0.1064820144160125	0.0592526723561208	0.3155451584725425	0.0218613050265162	0.0905393674701837	0.2695294817823296	0.1057125152371513	0.0793434515646853	0.0264826894649893	0.1294620876703315	0.0333577918938913	0.1198815816769803	0.0684396489571525	0.0166758546391301	0.027295310779747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3111111111111111	0.0	0.0	0.0	0.5039062500000001	0.0	0.0	0.0	0.0
GOLPH3	0.0	0.0106166317436243	0.0	0.0	0.0257938999119721	0.0054845063377608	0.0205304160371375	0.0	0.030699019000261	0.0271115777381726	0.0	0.0154220091486773	0.0054451974118875	0.0	0.0280101819254261	0.0	0.0047539875219066	0.0162645394295723	0.0270734872231633	0.0013414245905208	0.001422391119697	0.004011998239428	0.0083287462103185	0.0025040678835525	0.0142132079190618	0.001449679051297	0.0014215914880941	0.0038365240771475	0.0083220172253176	0.0019844925232896	0.0001159340259622	0.0003060579411222	0.0188821105583502	0.0275565198237448	0.0228412500303442	0.0594118993246607	0.0096267529085007	0.0022616724064809	0.0203885944005151	0.0203463640478662	0.0127934037472755	0.0033659115938233	0.0131565589603484	0.0041732218370583	0.0191539956001128	0.0118095146423577	0.0050219929316142	0.0313655883699847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2668711656441718	0.0	0.0	0.0
GOLPH3L	0.0	0.0053141655834052	0.0	0.0	0.0	0.0054693889136313	0.0	0.0	0.0	0.0271111462314773	0.0	0.0115752318468331	0.0054490032828211	0.0	0.0	0.0	0.018712209456111	0.0061692242084264	0.0116292146450064	0.0194587757250981	0.0379649773530674	0.2857422262834942	0.0202369966157693	0.0459895649401713	0.0607245987884233	0.066284424625694	0.0036251815650232	0.0956667734386974	0.0286457178342294	0.060239990281564	0.1246311656541504	0.0296400087534121	0.0029511937934755	0.0280496327362803	0.0324742528889894	0.0105668309195658	0.0078748642329444	0.0685549232466778	0.0566478945530315	0.0351415231029235	0.0075988694071757	0.0227525746857908	0.1041174615315856	0.0170130967356634	0.0521005860438173	0.0043116048573717	0.0271762129459598	0.0160083188667361	0.1333333333333333	0.9898605830164766	0.326530612244898	0.0	0.5177993527508091	0.0	1.0	0.0	0.7651515151515151	0.6413793103448276	1.0	0.94921875	0.0	0.5707964601769911	0.6960352422907488	0.0
GON4L	0.0378523175577678	0.0461894618246052	0.0	0.0678446202657886	0.0849487732468906	0.0104476438702614	0.1429246460728161	0.0035929281319915	0.0857744847569749	0.0516055993027603	0.0980994077543377	0.0518271726995458	0.0156946700131516	0.0540692019568063	0.0755131169584365	0.1206098909463056	0.0565099938065999	0.0740058012331134	0.1071039615121135	0.0792974650900022	0.009470560057047	0.1007840874626963	0.1178422172922706	0.0107297014745247	0.1485709347353059	0.0391059778322274	0.0611249353104438	0.1043141871688262	0.0308005145880481	0.0909487596971571	0.0735294440569688	0.0641790204199597	0.0411689309114198	0.021018673824562	0.0268291454016158	0.0045263169164226	0.048269337235152	0.0370061573277489	0.0588827379531087	0.0041827250369678	0.0147384539833497	0.0045400345359634	0.0970601583129428	0.0189561673554315	0.0188387544264483	0.0198632523913728	0.0068599949508727	0.0273084414577704	0.1333333333333333	0.0	0.326530612244898	0.0	0.0	0.0	0.0	0.0	0.0	0.6413793103448276	0.0	1.0	0.0	0.0	0.0	0.0
GOPC	0.0	0.0103862283484941	0.0	0.0	0.02477672285313	0.0108843736587214	0.0	0.0	0.0	0.0	0.0247366352930308	0.0148084824182623	0.0	0.0	0.0811600415640961	0.0	0.0095587630526302	0.0054586882013352	0.0023043962887491	0.0065440622285741	0.0126351408779777	0.0090036456425327	0.0028414012290201	0.0021231854083913	0.0087974299945475	0.0111603986165908	0.0006959262131721	0.0029799960926221	0.0068299494059155	0.0098559544571947	0.0029079703169135	0.0018421060928176	0.0050017978889768	0.045377832346538	0.0038934121864915	0.0450197587788296	0.0392511958212098	0.0255050233614526	0.0096813345276112	0.0498244029450915	0.0190616778433982	0.014361521541731	0.0002257813061413	0.0856782258872849	0.0155876789901943	0.0096280693457021	0.0465663825104303	0.0037430867715096	0.3268817204301075	0.0	0.0	0.0	0.2880258899676375	0.0	0.6710875331564987	0.0	0.8219696969696969	0.3793103448275863	0.0	0.0	0.0	0.0	0.0	0.0
GORAB	0.0	0.0053002990884573	0.0	0.0	0.0	0.0054880696878408	0.0	0.0071865982059971	0.0	0.0	0.0250492172771491	0.0154339103773702	0.0	0.0	0.0275182647008515	0.0408964427017462	0.0090434141430116	0.0091357252678312	0.0253132135900116	0.0030460871310462	0.0075853929719627	0.0108457951192529	0.0156093133731661	0.0066761624502166	0.0218303370343734	0.0121350156856478	0.0082568141502045	0.0162490921414095	0.001923706732709	0.0114056048090879	0.0026824223856864	0.0012322689730317	0.0109923685383171	0.0350596335567542	0.0057024931814738	0.0274980866671182	0.0680973015494415	0.0635928613859441	0.0767924478471913	0.0299975265820402	0.0538084092954579	0.0598997602009588	0.0817297760805173	0.0127531447156175	0.0173624348659224	0.0434180874227583	0.0292555796402351	0.0059910465179028	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.3222222222222223	0.0	0.6413793103448276	0.0	0.0	0.0	0.0	0.0	0.0
GORASP1	0.0	0.0052935868363854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114783575289799	0.0052369894795519	0.0	0.0560683622563781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0409159961799577	0.0416734219816866	0.0109239885525614	0.0052788818700685	0.0098267289805396	0.0550038530906988	0.0570924388901845	0.0360712104107232	0.0133401821811104	0.0519380333162265	0.0213973379948143	0.0021900782801942	0.0252852160002124	0.0880450297205915	0.0308468129015135	0.008873641925449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GORASP2	0.0	0.0052865571771985	0.0	0.0	0.0259166886807605	0.0054773643383441	0.0205171891874913	0.0	0.0	0.0	0.0250286580455754	0.0077066709686214	0.0108254699359724	0.0547112052030629	0.0276584344021055	0.0	0.0355056557741511	0.0111513732092138	0.1956991292014343	0.0955604945162999	0.1302782099841307	0.193822667882025	0.2050893621794405	0.0034902874705067	0.1936030472461015	0.1906796376323137	0.1069959368789889	0.2079056662071248	0.1223690467053702	0.2224002507884736	0.1721680664608177	0.0173537721172922	0.0033752947534487	0.0206323424962617	0.017236060693932	0.0052339816598681	0.0221666227257002	0.0024891572514815	0.0727148730514379	0.0088466968474184	0.0045011020126497	0.0404812219053028	0.0445986349968995	0.0009075078969744	0.0136623679077882	0.0365079656136076	0.0022755059796536	0.0105228212858722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOSR1	0.0128121590356126	0.0104705791132985	0.0	0.0227392802928019	0.0	0.0054774054617433	0.0	0.0	0.0	0.0	0.0	0.0	0.005425188627388	0.0	0.0558015341614022	0.0	0.0669868160817782	0.1068048234024563	0.0258933328809266	0.0270723668907097	0.0096374233305156	0.0535869072927577	0.0286303606491833	0.015422670048714	0.0619865352260722	0.170456061590255	0.0606553113552338	0.0021233604319393	0.0261113474526806	0.0104358618756835	0.0841916039622456	0.0656603054888996	0.0029593246939705	0.0094496751758061	0.0031210161036415	0.0032889300985778	0.0260870496532479	0.0136564240190391	0.0179017926688421	0.0306489577460675	0.0139540713322395	0.0080183072479226	0.0107052470486638	0.0037519057647836	0.0028275366994592	0.0125708033238843	0.0020557353086038	0.0062381556629556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOSR2	0.0	0.0052661591811906	0.0	0.0	0.0218390061560893	0.0053713031364811	0.0186495943906118	0.003246230462028	0.0	0.0	0.0	0.0	0.0	0.0	0.0245429329234257	0.0393247102423642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239136140094597	0.0151311920289527	0.0157577738840328	0.0223230376545087	0.0073947507764174	0.0180956859065691	0.0373936100245795	0.0360973263386971	0.0125201585299813	0.0015895090278279	0.0586585905088175	0.0194502179541595	0.0098076242078112	0.0153997357645509	0.0329274871257169	0.0478666090051063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
GOT1	0.0128302792898821	0.0053148778345944	0.0	0.0	0.0130060129668784	0.0054743589237613	0.0	0.0036038470059732	0.0	0.0	0.0250504544111654	0.0115583775298552	0.0	0.0	0.0564917677986506	0.0	0.0477963968382411	0.0179603906194538	0.0285328479189352	0.003801491239139	0.0299199250205937	0.0053621249913831	0.0445706824749756	0.0281691927164561	0.0747560078868989	0.0409540608913028	0.0186194493531247	0.0671841915376037	0.0047643569887376	0.0586682191919902	0.0667113027947195	0.0020219958776656	0.0831596416735506	0.0447072042864745	0.0603773888582188	0.0140804262800195	0.0340475085876333	0.0779121626331314	0.0657872449771867	0.0451251231829432	0.0046915717549053	0.0606088822523762	0.1111098702322032	0.0799090285393792	0.0703213378770537	0.0565663001782481	0.106877243368232	0.0410569280148549	0.0	0.0	0.326530612244898	0.0	0.0	0.0	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.3343558282208588	0.0	0.0	0.0
GOT2	0.0128346681716237	0.005191558274082	0.0	0.0227710576138857	0.0	0.0109487085148897	0.0	0.0036037091366257	0.0	0.0	0.0	0.0076508296214282	0.0	0.0	0.0	0.0409092236626789	0.0033838365902255	0.0086602060195252	0.000402123899525	0.0119626643587787	0.0227190684533841	0.0159142715888228	0.0067140881583359	0.0193006250034672	0.0387517485590614	0.0010183993658862	0.0365477422358858	0.0063975696776984	0.0092894491544255	0.0091838055790732	0.0022390445835105	0.0232471028164448	0.0812987358547994	0.0350177199024322	0.0114807358426156	0.043267483357964	0.0065326565734548	0.0355961065609849	0.0442219161106669	0.0259503261143199	0.0072436697045779	0.0052567953084189	0.1076069893566627	0.0191470676522103	0.0098571295476325	0.0776651247571112	0.0558399406419147	0.0040047865663371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6015625	0.0	0.0	0.2334801762114537	0.0
GP1BA	0.0128224260359205	0.0106251038560205	0.0	0.0	0.0387967092994491	0.0164786145705655	0.0407259403816653	0.0071968498267098	0.0	0.0	0.0	0.0192325225766772	0.0	0.0	0.0	0.0817956371447763	0.2295498385771379	0.0776220368945174	0.0042049109476477	0.0113087568912933	0.0405146978998095	0.1288070787620755	0.0155228694503341	0.0213447672876553	0.0764749067819758	0.1390277558258245	0.0177992771052015	0.0410783948322149	0.0363161810482331	0.0169628313239196	0.1416008531196277	0.0687233334311815	0.0285721005476231	0.0556953430669621	0.1125195391911218	0.0664847954081193	0.0362881674874811	0.0736984862386436	0.0807170106554066	0.114735667155582	0.1188863031783451	0.0769761825750175	0.056074485715381	0.0951040387497609	0.1117822029353915	0.1320703103545873	0.0283479842571579	0.0291265450688779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.8339483394833949	0.0	0.0	0.0	0.0	0.0
GP1BB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029502723382001	0.042173083014702	0.1227991021880836	0.0560573781903007	0.0629371414789919	0.1683153146122294	0.1630950879401094	0.0744137637802835	0.1469903697649055	0.1737556800074859	0.1561987244691205	0.401769953499963	0.019537960666305	0.3051958284724987	0.2767552270231894	0.0438136009170505	0.0920316483047011	0.062123943771282	0.0735757633252342	0.1410250076526794	0.0525850408172225	0.1260533729804926	0.0700934505073479	0.03795383089283	0.0110738523795976	0.0504698910126778	0.0846135646372235	0.1857130767018734	0.0331222899068301	0.0464464141620639	0.074555106376554	0.0325201991588603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0777777777777777	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
GP2	0.0128083448117336	0.0	0.0	0.0	0.0130058375442353	0.0054852407260013	0.0608848713727835	0.0036015402303848	0.0	0.0	0.0	0.003770164919051	0.0054267169967773	0.1090157554175857	0.0268445864175189	0.0	0.3259131540907992	0.4773955799052614	0.2708807362009992	0.2680388403380991	0.2829830722861391	0.5193380198542085	0.5702555708817675	0.3673513356143708	0.707896689264868	0.5120138729953266	0.4389154240467139	0.7572655961394784	0.1651676645241129	0.5660375642332216	0.4236294739762834	0.0375065518950302	0.0	0.119232042028304	0.3398191235436568	0.1151959700398541	0.0554175371274099	0.0	0.0	0.0	0.0	0.491872979954022	0.0395935955035098	0.0	0.3320856610141027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GP5	0.0	0.0	0.0	0.0	0.0127085511172828	0.0107891923983444	0.0	0.0	0.0	0.0270179449655436	0.0	0.0115429785392108	0.0	0.0	0.0	0.0	0.12151861111422	0.1715125836048002	0.1463165391135246	0.2221521603429165	0.2533906134424035	0.0757171937787514	0.1694383842617361	0.0610580184317643	0.0743995619278473	0.3042899824277871	0.1446641664222257	0.1799114320354049	0.089667137737444	0.2376067529533362	0.2063341281511256	0.2776647456845053	0.0111180059545339	0.1004176428301628	0.1099408960109972	0.2751992791547329	0.0149270043528632	0.1924339063225187	0.1832159923351844	0.2764619754192607	0.2578842839229575	0.0625559441438013	0.2376974106495385	0.3167476813731635	0.1119397104184328	0.2382358099599973	0.2692274488577075	0.1254577898093712	0.1870967741935484	0.0	0.0	0.0	0.0	0.0	0.3607427055702918	0.0	0.8257575757575757	0.0	0.0	0.0	0.0	0.0	0.0	0.507537688442211
